job,dataset,origin,method,selected_reference,horizon,n_matrices,dimension,fit_end,val_end,test_end,ar_model,selection_metric,domain_metric,domain_metric_label,window,step,months,physical_units,seasonal_period_windows,station_selection_block,standardization_block,evaluation_protocol,ridge,val_w2_mean,val_w2_median,val_log_score_mean,val_log_score_median,val_domain_loss_mean,val_domain_loss_median,test_w2_mean,test_w2_median,test_w2_q90,test_log_score_mean,test_log_score_median,test_log_score_q90,test_domain_loss_mean,test_domain_loss_median,test_domain_loss_q90,n_test_pairs,min_pred_eig,candidate,display_dataset,dataset_label,dimension_arg,h0,q_dimension
divvy_2024_w72_s24_d30,divvy,1,persistence,,6,364,30,170,224,267,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,21.559230871735302,20.353680302940955,26579.027037981912,72.11540613251756,0.3923914230378596,0.3697330093587248,26.60522884573769,20.862325068541892,54.0606834994988,73.91847149508179,67.73841280355143,85.44849866006253,0.4386538872668708,0.3877460782152526,0.81393910934452,43,0.014622172262076101,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,1,raw_var_window_ar,,6,364,30,170,224,267,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1e-06,116.29475245436707,116.85058689613388,2832498664.867288,2766032728.937334,0.8630894522806918,0.8572461742909377,112.68784188832984,109.23859056213117,157.1524338723169,3115219662.1284323,3101293423.4226494,4903123215.22363,0.6824690218516911,0.6456658827738834,0.9169074365894547,43,,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,1,seasonal_window_naive,,6,364,30,170,224,267,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,21.559744057764956,20.353755581492425,26507021.92764228,72.12158649826009,0.39239142303785957,0.3697330093587248,26.605294206562963,20.86241411920962,54.06071796820957,73.92425856096159,67.74392753735248,85.45456614494337,0.4386538872668707,0.3877460782152527,0.8139391093445201,43,0.014612182262076287,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,1,euclidean_gaussian_ar,,6,364,30,170,224,267,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,20.105689499341207,18.743190765882048,32436224.262625355,52.80871198788448,0.4314490870245584,0.4123619188845077,24.31360884065547,21.083893524456776,39.592966767221675,9889015.270704843,48.249856835847794,35507753.36468539,0.47437484947126746,0.4351658640997225,0.7098087602758744,43,9.999997305177268e-09,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,1,cholesky_gaussian_ar,,6,364,30,170,224,267,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1.0,20.60462011284679,19.248422392882507,388.91098770950964,64.75365344401413,0.39840363372592474,0.3901373691833169,24.15939210107358,23.55900413028637,39.463161445183594,65.89437848543066,60.52717850023456,93.04199972915357,0.44293818891295084,0.4716942629337642,0.6626240924026573,43,0.006584021371810558,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,1,log_euclidean_gaussian_ar,,6,364,30,170,224,267,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1.0,25.594723265329645,20.932035393029395,220.90798791889927,57.421410192865,0.4005463407878287,0.3678677977147574,29.2284448059598,25.183889659390385,57.2793591131214,64.4613441561384,60.23367336041165,81.73401111631911,0.43337760676705345,0.42490841252158723,0.6301925021933265,43,0.038931202338997176,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,persistence,,3,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,40.843616654038094,36.332552262058236,89.6963462279302,79.17105921028048,0.5753206170415682,0.5775217661837828,27.016137158425828,25.709482261039195,46.36989549788764,79.35488191739864,71.53516583057704,109.30728624148836,0.46501695043264096,0.47725189112016,0.666871133621427,43,0.009250216525787884,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,raw_var_window_ar,,3,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,109.89046405003491,107.7582642529423,1224534239.7713542,1242660698.1404166,0.7741677457365546,0.773032942303086,67.22101451573243,67.78450573185006,96.0176853972202,871709938.7596095,854441589.1618936,1238997665.8997548,0.4778145586039977,0.4517907235658871,0.6757951288398875,43,,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,seasonal_window_naive,,3,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,40.8436905322661,36.33263787483658,89.70516152424251,79.18281896780854,0.5753206170415681,0.5775217661837826,27.016212518865252,25.709502357449573,46.3700211723276,79.36472584838488,71.54197554183607,109.3177056813342,0.465016950432641,0.47725189112016,0.666871133621427,43,0.009240226525782769,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,euclidean_gaussian_ar,,3,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,23.721096328835436,20.512524719818053,36772266.30767723,59.58186051676145,0.46524447154806386,0.41491054024833934,21.279590631632995,17.213632427389115,39.37488068714357,27321121.267252408,26494408.671223495,65444318.51951385,0.39805817346826544,0.36744430683819357,0.62961539307939,43,9.999998636719846e-09,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,cholesky_gaussian_ar,,3,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,19.30410139761502,16.108599123316623,53.07150665976935,51.75775767399457,0.37989409570901217,0.3521166426048889,14.435437161922339,12.79965230506087,22.82385033084131,46.28772098552695,45.88404312281096,53.305076495199,0.35530007180555023,0.3650661027376922,0.45632124985025313,43,0.08965744456726858,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,log_euclidean_gaussian_ar,,3,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,19.959608092918742,16.459363068048244,53.30367341620828,52.130672623812245,0.38782555233696914,0.3811608526198429,14.614336161074105,14.853915366237082,20.919046449692758,48.021356377163755,48.84106414151397,56.924503892739075,0.3584508375484473,0.3499516764329375,0.44497753958763353,43,0.04634198158444305,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,persistence,,4,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,42.007861664854715,38.062393315073095,91.35643598897948,77.40996849361318,0.5915508570501559,0.5885249368551783,28.205109785899683,26.347663389880196,46.96983538148158,79.40234762808677,67.61909872273864,109.86767459265984,0.4816808022604707,0.5179596807890605,0.684890689093323,43,0.009250216525787884,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,raw_var_window_ar,,4,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,116.04968803815427,113.27361087466745,2927063551.3896937,2639669295.07573,0.7381147360508322,0.7481099730371237,74.37521185461772,75.29614548291627,103.25972665023124,2470950294.8347044,2332408154.754253,3729672600.3112698,0.47017551355619736,0.4539870367204567,0.6263883169766883,43,,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,seasonal_window_naive,,4,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,42.007937365551165,38.06246384531379,91.36562347428493,77.41559608140238,0.5915508570501559,0.5885249368551783,28.20518267429332,26.347683686759723,46.96995142198486,79.41177346641149,67.62186484858718,109.90128085274297,0.4816808022604707,0.5179596807890605,0.684890689093323,43,0.009240226525782769,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,euclidean_gaussian_ar,,4,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1.0,26.079994525571692,22.867094703594923,196344643.6428818,131140134.92295371,0.4584229757531326,0.413604894872087,34.23360178766301,26.43338850436758,65.87238868607706,36251263.51059416,35006073.78982552,77902985.25854622,0.5941761126723517,0.5248338994802658,1.0845505357057084,43,9.999998930980276e-09,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,cholesky_gaussian_ar,,4,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,20.295449347800982,17.005573688703116,53.41589465787207,52.70203660647275,0.3948126681220148,0.37564074830540706,14.265060609868016,12.912159923182184,22.273377941800643,46.35818501610115,45.85481560853739,54.706789685742244,0.3595096723838623,0.3571423451055695,0.4770109361842223,43,0.08785350385617097,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,log_euclidean_gaussian_ar,,4,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,21.495116041836496,17.662508311081744,53.904038952395986,52.7865040403843,0.3990539810350291,0.40156206708470876,14.291597383312046,13.546772340769778,20.007209887205324,47.838736553515425,48.03535389914231,56.43537697947284,0.3544922996482303,0.3483971341488611,0.4516504768830443,43,0.05593875423756669,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,persistence,,6,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,25.9693837485142,20.818707220031655,74.17883195337015,68.79981497904384,0.4288562909275764,0.37721854520222897,17.661031990956204,15.45530130324178,28.044360703178842,65.35891172698524,62.37151182161218,90.2288944753635,0.34826006542141047,0.33132634552544926,0.5365318177114689,43,0.009250216525787884,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,raw_var_window_ar,,6,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1e-06,116.57863874566465,113.85251619295526,3131708983.363077,2907352458.871372,0.7334874431233495,0.7429377052452552,75.02654906868322,76.08183837058019,104.13734896723994,2672251074.732508,2543119778.2456875,4310735913.228726,0.4699202328543633,0.4572232528251005,0.6236374761551129,43,,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,seasonal_window_naive,,6,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,25.969450825450302,20.818806526966746,74.18444240599479,68.80418840851812,0.4288562909275764,0.37721854520222897,17.661085919755465,15.455319378120487,28.044386616538695,65.36505491492419,62.37745056057678,90.23894863433723,0.3482600654214105,0.33132634552544926,0.5365318177114689,43,0.009240226525782769,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,euclidean_gaussian_ar,,6,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,24.998768125128247,22.59220475791935,6794141.833102031,48.71219831781043,0.502524643758367,0.46907877957341304,21.11425975729135,18.360294802428594,34.40535564705046,15778198.119549239,58.15125251287325,45541804.9460867,0.4151719443443318,0.379192375535147,0.6347947312143943,43,9.999999358498827e-09,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,cholesky_gaussian_ar,,6,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1.0,22.487281840317902,21.98991189699715,66.3585553515572,60.51769725890471,0.4186105149536111,0.4200953601930274,23.80831477543555,18.30932520214574,47.975741790304724,48.05940864034597,47.819542877093085,57.32691008585318,0.456066511298081,0.4198977603471062,0.7119246612540927,43,0.05657782385201749,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,log_euclidean_gaussian_ar,,6,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,23.138957778356726,20.51757290194898,54.73151754456268,54.0974238935961,0.42176645606565977,0.37931817269455836,14.564535745686563,12.64847832299649,23.290981607262374,47.77520740942136,48.0227717762867,55.85480166608131,0.36330255549080903,0.3548448035036522,0.4636702489412797,43,0.06742516057644786,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,persistence,,3,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,30.620663647053153,29.389783998896675,78.62191148518525,72.24775182480542,0.4997422447178519,0.511267821740505,10.008322558600183,8.31891101853688,18.20987109485743,71.93339707451153,60.167242381607885,109.99906084999871,0.28793477912922877,0.2878586040672055,0.40844851907518076,43,0.002025927833826284,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,raw_var_window_ar,,3,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,76.32408421782884,72.76391751339843,942195222.9425321,903665006.1651049,0.533664918876611,0.48290189245818327,25.920801719092676,23.48790221802284,38.232333760609485,346200828.06476533,313415291.8031698,567039878.4104987,0.494948797590716,0.47234729524900904,0.6650923555601006,43,,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,seasonal_window_naive,,3,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,30.620733724700894,29.389868109713255,78.63061190623549,72.25212396847567,0.4997422447178519,0.5112678217405051,10.008406141230749,8.318837662557891,18.209955825417428,71.98754369644189,60.17783810751197,110.12693662531909,0.2879347791292288,0.2878586040672055,0.40844851907518087,43,0.0020159378338261476,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,euclidean_gaussian_ar,,3,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,22.322761438518654,20.75609195539041,33650296.634787805,29142543.627927996,0.42665172273234975,0.4064739179753285,10.330075645850869,9.702775761693506,16.522195877693775,11264987.500975389,6759360.8929166775,28437473.461937014,0.255982867140436,0.24130565037991714,0.37222578299534587,43,9.999999166088715e-09,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,cholesky_gaussian_ar,,3,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,16.35252863800355,14.154589723226493,47.73166363467266,47.16138425206741,0.38202019490515343,0.3807950767612295,6.2637675130046695,5.606812087485411,9.36814137055223,32.26624460191594,33.29620316884922,43.37705024968693,0.252347574781303,0.23300998033115095,0.38220988581375187,43,0.0018947247386057403,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,log_euclidean_gaussian_ar,,3,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,17.072919437177376,16.4787078439376,49.68262133527377,50.28828314507895,0.3865590068015782,0.3658603378928321,7.084266638391834,6.36038927132377,10.943588053118365,30.358653057408834,31.68702704976451,39.242192257450654,0.32284472406746184,0.2898274808644363,0.5113521751169047,43,0.005916534391112933,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,persistence,,4,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,31.0544740764129,29.27718973593521,78.33665883546473,68.50461690300543,0.511360511727726,0.5264359679202644,10.759664127184353,9.134448094111837,18.013810712431837,77.64082923517552,65.15192818874672,109.27024339291457,0.30695563704256457,0.30974872857472474,0.42428152511217243,43,0.002025927833826284,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,raw_var_window_ar,,4,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,83.49833181542002,80.23000787944676,2647322609.313309,2451562805.4867525,0.5192833914412311,0.49143854953481236,32.182038272893344,29.442164699565016,44.2466210140858,858263780.8297889,683545659.90935,1558663988.4375143,0.578058156341537,0.5639751424066383,0.7597431533020597,43,,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,seasonal_window_naive,,4,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,31.054541039750568,29.27722865435465,78.34495390309108,68.50833835733945,0.511360511727726,0.5264359679202644,10.759748356320268,9.13437327840532,18.014251765400648,77.70451216007395,65.18092849787554,109.3509924122215,0.30695563704256457,0.30974872857472474,0.4242815251121725,43,0.0020159378338261476,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,euclidean_gaussian_ar,,4,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,23.221228030854736,22.08997800497587,25100112.80905342,55.57495382734206,0.4470416825865563,0.44053839957738805,11.19652997220098,9.242007669433539,17.07437689590715,4864052.478936659,36.441262121550956,12385490.710151663,0.27184533185314735,0.25024818092686946,0.4000546544266373,43,9.99999938941611e-09,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,cholesky_gaussian_ar,,4,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,15.986765744188931,13.337358050659304,47.54040309819271,47.166136824352755,0.3836303450566522,0.3717293501578859,7.232186348083937,5.696964652283986,11.296781550956261,31.631770664557852,32.79225081404381,43.17019871890191,0.27585769455052134,0.26007083581656476,0.413859249600634,43,0.002497015831124163,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,log_euclidean_gaussian_ar,,4,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,16.458834155523935,14.461238504382166,49.24688785085295,48.76422186158685,0.38094348763526853,0.3665555048801309,7.423145154382627,6.246642956270977,11.99666251761664,29.545937456582198,30.032200733138982,37.74488870050438,0.32992708910176927,0.2937680486396322,0.5034796014147513,43,0.006695330703295396,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,persistence,,6,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,18.363480110074804,16.200175501022617,64.95870487687982,62.55144339242793,0.36008191746465773,0.34552482616571,8.24569168100782,7.803432725299441,13.585876552245328,64.74684854714354,52.16400680212568,107.27451407630714,0.261662700142985,0.26153772346630716,0.3988847591811247,43,0.002025927833826284,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,raw_var_window_ar,,6,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1e-06,84.15721891581124,80.71843301321117,2830348394.07897,2554624000.6839023,0.5178673600425229,0.49167021661055094,32.84361736204847,30.14024937943421,44.869297064865094,980437264.7690306,852213907.6553892,1657438729.0828714,0.5873184262213964,0.5743284327755048,0.7692858031043001,43,,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,seasonal_window_naive,,6,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,18.36353107383533,16.20024758247926,64.96423506796144,62.55591110516272,0.3600819174646578,0.34552482616571006,8.245754821220645,7.803435171369966,13.585770936831745,64.80108439119418,52.17912860584239,107.4121671543362,0.261662700142985,0.26153772346630727,0.39888475918112476,43,0.0020159378338261476,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,euclidean_gaussian_ar,,6,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,22.48762868718406,19.54428781368229,14887256.757763732,52.35890594575183,0.4504712823677037,0.4210820069377629,13.255442671908652,10.590877275527035,22.865653078729373,4936788.93326179,28.946341152931087,10492608.948856743,0.3060466187300506,0.28033771128298823,0.48490374798610864,43,9.999999144726197e-09,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,cholesky_gaussian_ar,,6,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1.0,16.692467337277442,15.165489093375696,55.38715183625022,51.74066023245682,0.39100293970468813,0.37173222705245407,8.957741516172659,6.425917080158646,15.522198408646135,35.19847791785751,35.884517409129835,51.554991813606335,0.31340447988921083,0.27989705424660993,0.504839918604672,43,0.0017034077795188953,divvy,Divvy,bike-share station trip-count level,30,3,495
