origin,horizon,source_index,target_index,method,window_length,ridge,min_pred_eig,reference_residual,reference_refreshed,reference_fallback
1,4,226,230,local_bwar,48.0,1.0,0.13626278057069244,1.064090545511832e-10,1.0,0.0
1,4,227,231,local_bwar,48.0,1.0,0.09892000893680844,1.0631821645568128e-10,1.0,0.0
1,4,228,232,local_bwar,48.0,1.0,0.14871978987370033,1.1040051694190929e-10,1.0,0.0
1,4,229,233,local_bwar,48.0,1.0,0.12580873901386044,1.0944881147254035e-10,1.0,0.0
1,4,230,234,local_bwar,48.0,1.0,0.12856568775732802,1.107483081651525e-10,1.0,0.0
1,4,231,235,local_bwar,48.0,1.0,0.0823748830641968,6.749373691430928e-11,1.0,0.0
1,4,232,236,local_bwar,48.0,1.0,0.09820079434797487,8.971006627263896e-10,1.0,0.0
1,4,233,237,local_bwar,48.0,1.0,0.11795118759138451,6.036738771358502e-10,1.0,0.0
1,4,234,238,local_bwar,48.0,1.0,0.12625625698325565,4.814975875371643e-10,1.0,0.0
1,4,235,239,local_bwar,48.0,1.0,0.1275476275074808,4.95271465943576e-10,1.0,0.0
1,4,236,240,local_bwar,48.0,1.0,0.10371546053315388,5.374929112250832e-10,1.0,0.0
1,4,237,241,local_bwar,48.0,1.0,0.06909485475794294,5.49318038955511e-10,1.0,0.0
1,4,238,242,local_bwar,48.0,1.0,0.04389263915871443,5.965624315113499e-10,1.0,0.0
1,4,239,243,local_bwar,48.0,1.0,0.097664075693138,6.872107103968496e-10,1.0,0.0
1,4,240,244,local_bwar,48.0,1.0,0.10903534700168004,7.048620126013557e-10,1.0,0.0
1,4,241,245,local_bwar,48.0,1.0,0.12928602985556756,7.01855277196794e-10,1.0,0.0
1,4,242,246,local_bwar,48.0,1.0,0.08945039847533202,7.427804596105751e-10,1.0,0.0
1,4,243,247,local_bwar,48.0,1.0,0.11506576686982257,8.709688984947927e-10,1.0,0.0
1,4,244,248,local_bwar,48.0,1.0,0.12550644782973616,8.323485887976386e-10,1.0,0.0
1,4,245,249,local_bwar,48.0,1.0,0.08573395602223638,8.21848967338148e-10,1.0,0.0
1,4,246,250,local_bwar,48.0,1.0,0.06223825039081582,7.915324230532879e-10,1.0,0.0
1,4,247,251,local_bwar,48.0,1.0,0.04707223761059561,7.877196254345386e-10,1.0,0.0
1,4,248,252,local_bwar,48.0,1.0,0.08676702227534289,8.002242298790293e-10,1.0,0.0
1,4,249,253,local_bwar,48.0,1.0,0.06359141514761556,7.736897326248355e-10,1.0,0.0
1,4,250,254,local_bwar,48.0,1.0,0.09376357148713166,7.271139755316979e-10,1.0,0.0
1,4,251,255,local_bwar,48.0,1.0,0.0879781932903873,6.482790327901598e-10,1.0,0.0
1,4,252,256,local_bwar,48.0,1.0,0.06049531674971871,7.946359774128635e-10,1.0,0.0
1,4,253,257,local_bwar,48.0,1.0,0.07526982633391505,9.950603123167677e-10,1.0,0.0
1,4,254,258,local_bwar,48.0,1.0,0.08293830962983881,4.618431963327881e-11,1.0,0.0
1,4,255,259,local_bwar,48.0,1.0,0.10167722962260221,4.3002850926373375e-11,1.0,0.0
1,4,256,260,local_bwar,48.0,1.0,0.1231979604279594,4.291580366357503e-11,1.0,0.0
1,4,257,261,local_bwar,48.0,1.0,0.1174751177971505,8.4597210257873e-10,1.0,0.0
1,4,258,262,local_bwar,48.0,1.0,0.08081945156421094,7.477844010771439e-10,1.0,0.0
1,4,259,263,local_bwar,48.0,1.0,0.05995859088642813,8.065619190903927e-10,1.0,0.0
1,4,260,264,local_bwar,48.0,1.0,0.08013284551625183,4.2167036792552787e-11,1.0,0.0
1,4,261,265,local_bwar,48.0,1.0,0.11147210423945206,4.499305731457915e-11,1.0,0.0
1,4,262,266,local_bwar,48.0,1.0,0.14493821659998532,9.386947017097751e-10,1.0,0.0
1,6,218,224,local_bwar,48.0,1.0,0.10787988570000172,1.0424413230494388e-10,1.0,0.0
1,6,219,225,local_bwar,48.0,1.0,0.12974333477975344,1.100482224500189e-10,1.0,0.0
1,6,220,226,local_bwar,48.0,1.0,0.13298728032027,1.1379257337328353e-10,1.0,0.0
1,6,221,227,local_bwar,48.0,1.0,0.1230041846270402,1.0961141561225875e-10,1.0,0.0
1,6,222,228,local_bwar,48.0,1.0,0.12336340336226193,1.0702956240852152e-10,1.0,0.0
1,6,223,229,local_bwar,48.0,1.0,0.11036659736376973,1.0344362860095621e-10,1.0,0.0
1,6,224,230,local_bwar,48.0,1.0,0.13004018885087335,1.0313769375047309e-10,1.0,0.0
1,6,225,231,local_bwar,48.0,1.0,0.12098513617438827,1.0286809378378291e-10,1.0,0.0
1,6,226,232,local_bwar,48.0,1.0,0.11452240471240428,1.064090545511832e-10,1.0,0.0
1,6,227,233,local_bwar,48.0,1.0,0.09558013792707218,1.0631821645568128e-10,1.0,0.0
1,6,228,234,local_bwar,48.0,1.0,0.12767165095597974,1.1040051694190929e-10,1.0,0.0
1,6,229,235,local_bwar,48.0,1.0,0.12352876962497053,1.0944881147254035e-10,1.0,0.0
1,6,230,236,local_bwar,48.0,1.0,0.11490063248994628,1.107483081651525e-10,1.0,0.0
