drift_strength,setting,seed,n,d,phi,dispersion,window_length,fit_end,validation_end,method,ridge,validation_w2_mean,w2_mean,w2_ratio_mean,n_test_origins,min_pred_eig,mean_shift_strength,covariance_shift_strength,coordinate_dimension,reference_condition
0.0,Gradual joint shift,48,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.1982815552137671,0.18987655752895177,0.890512890019168,91,0.1781353388278397,0.0,0.0,20,6.0
0.0,Gradual joint shift,48,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.19901364377806807,0.1903461328536679,0.8927151781001013,91,0.1757834279834498,0.0,0.0,20,6.0
0.0,Gradual joint shift,48,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.2009918438748319,0.19413121059926827,0.9104670299666376,91,0.16431704165605995,0.0,0.0,20,6.0
0.0,Gradual joint shift,48,260,5,0.7,0.16,36,117,169,persistence,,,0.21322157113847587,1.0,91,0.07292689429009173,0.0,0.0,20,6.0
0.0,Gradual joint shift,49,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1646633150268895,0.18970091963802477,1.0291206670287891,91,0.13103087347231612,0.0,0.0,20,6.0
0.0,Gradual joint shift,49,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.1634020131630745,0.1885961105344993,1.0231271173732095,91,0.11916125201104324,0.0,0.0,20,6.0
0.0,Gradual joint shift,49,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.15771885780313186,0.18136431320641258,0.9838948769375874,91,0.15839227756361507,0.0,0.0,20,6.0
0.0,Gradual joint shift,49,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.15781104183666764,0.1818659362444856,0.9866161638798107,91,0.15825439942564717,0.0,0.0,20,6.0
0.0,Gradual joint shift,49,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1601682354616941,0.18206304087306582,0.9876854494015994,91,0.12863613209527713,0.0,0.0,20,6.0
0.0,Gradual joint shift,49,260,5,0.7,0.16,36,117,169,persistence,,,0.1843330191645233,1.0,91,0.07022515831867525,0.0,0.0,20,6.0
0.5,Gradual joint shift,0,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.25396170777997373,0.2598678794457007,1.0647237788180859,91,0.23404301003367847,0.175,0.4,20,6.0
0.5,Gradual joint shift,0,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.22501563675742706,0.24009127693413063,0.9836956078751589,91,0.19431542467215956,0.175,0.4,20,6.0
0.5,Gradual joint shift,0,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.21923468375232041,0.23135837875242235,0.9479154092146128,91,0.21548143431888211,0.175,0.4,20,6.0
0.5,Gradual joint shift,0,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.21805860589167692,0.22913093997920378,0.9387892061888066,91,0.21587488302066032,0.175,0.4,20,6.0
0.5,Gradual joint shift,0,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.22783601871625425,0.23913690159682413,0.9797853665720967,91,0.20506508549881844,0.175,0.4,20,6.0
0.5,Gradual joint shift,0,260,5,0.7,0.16,36,117,169,persistence,,,0.24407070135521097,1.0,91,0.1006749880671659,0.175,0.4,20,6.0
0.5,Gradual joint shift,1,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.14213560103787679,0.15321776623489639,0.9526115257558173,91,0.1903595543057437,0.175,0.4,20,6.0
0.5,Gradual joint shift,1,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.14257513284796886,0.1529281997407165,0.9508111837549714,91,0.192906576703208,0.175,0.4,20,6.0
0.5,Gradual joint shift,1,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.14024338250993396,0.14894657252471893,0.9260559346058133,91,0.19829395714032608,0.175,0.4,20,6.0
0.5,Gradual joint shift,1,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.14020555398800066,0.14825660782602218,0.9217661688658826,91,0.19583331027413953,0.175,0.4,20,6.0
0.5,Gradual joint shift,1,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.14198890284503196,0.14963120063246732,0.9303125207858889,91,0.1945341507854947,0.175,0.4,20,6.0
0.5,Gradual joint shift,1,260,5,0.7,0.16,36,117,169,persistence,,,0.160839714922965,1.0,91,0.14374998143241938,0.175,0.4,20,6.0
0.5,Gradual joint shift,2,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.17173373275745482,0.1822638155336469,0.9253786278071388,91,0.1602402826267058,0.175,0.4,20,6.0
0.5,Gradual joint shift,2,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.1765715443484039,0.1816761814163267,0.9223951280293782,91,0.20176006231052582,0.175,0.4,20,6.0
0.5,Gradual joint shift,2,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.17074220448073366,0.1780975072375767,0.904225703718774,91,0.17154950804393163,0.175,0.4,20,6.0
0.5,Gradual joint shift,2,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1705656929027332,0.17814830200460346,0.9044835957840388,91,0.17583775227342835,0.175,0.4,20,6.0
0.5,Gradual joint shift,2,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.17276787797384127,0.18305413301593312,0.929391179092476,91,0.14849702119416716,0.175,0.4,20,6.0
0.5,Gradual joint shift,2,260,5,0.7,0.16,36,117,169,persistence,,,0.19696134107349744,1.0,91,0.05034243966356106,0.175,0.4,20,6.0
0.5,Gradual joint shift,3,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.18922681006951375,0.190694675319853,0.9479701176302654,91,0.20838580726150877,0.175,0.4,20,6.0
0.5,Gradual joint shift,3,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.18311552127796726,0.191486084353583,0.9519043235200748,91,0.15555750118209424,0.175,0.4,20,6.0
0.5,Gradual joint shift,3,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.18320552092329484,0.1852304606750529,0.9208067362149222,91,0.20507863772966928,0.175,0.4,20,6.0
0.5,Gradual joint shift,3,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.18376476152510055,0.1848286895995294,0.9188094755515837,91,0.20520385322482676,0.175,0.4,20,6.0
0.5,Gradual joint shift,3,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1897234838774964,0.1894141949643057,0.9416046692440667,91,0.19966293902437923,0.175,0.4,20,6.0
0.5,Gradual joint shift,3,260,5,0.7,0.16,36,117,169,persistence,,,0.20116106169733636,1.0,91,0.15834940654932303,0.175,0.4,20,6.0
0.5,Gradual joint shift,4,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.15529400083386977,0.13730684082749314,0.9333428408572719,91,0.2548869019402634,0.175,0.4,20,6.0
0.5,Gradual joint shift,4,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.15783684609624188,0.13500111186769442,0.917669655132395,91,0.28015749225232794,0.175,0.4,20,6.0
0.5,Gradual joint shift,4,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.1531132764932225,0.13367046949160769,0.9086246175510395,91,0.2536340606317999,0.175,0.4,20,6.0
0.5,Gradual joint shift,4,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1531846384675893,0.13346509316410246,0.9072285725775819,91,0.2526447911974739,0.175,0.4,20,6.0
0.5,Gradual joint shift,4,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.15418917663658693,0.13596802358773646,0.9242422346645105,91,0.24244918866731618,0.175,0.4,20,6.0
0.5,Gradual joint shift,4,260,5,0.7,0.16,36,117,169,persistence,,,0.147112973729329,1.0,91,0.17645029171768797,0.175,0.4,20,6.0
0.5,Gradual joint shift,5,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.17604959277578405,0.22253240117626585,0.9906768625193108,91,0.17557337084572308,0.175,0.4,20,6.0
0.5,Gradual joint shift,5,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.17128991437621693,0.21080539077541047,0.938470182461747,91,0.21136831447151988,0.175,0.4,20,6.0
0.5,Gradual joint shift,5,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.16654563557098673,0.20779374840088202,0.9250628565943341,91,0.18820186477345127,0.175,0.4,20,6.0
0.5,Gradual joint shift,5,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.166167707232241,0.2078234323896553,0.925195004725166,91,0.18624231929299445,0.175,0.4,20,6.0
0.5,Gradual joint shift,5,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.17002931397205576,0.2177912200473655,0.9695699206960644,91,0.1280434978134885,0.175,0.4,20,6.0
0.5,Gradual joint shift,5,260,5,0.7,0.16,36,117,169,persistence,,,0.22462662609315573,1.0,91,0.03472591844815937,0.175,0.4,20,6.0
0.5,Gradual joint shift,6,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1649085189449537,0.15872404878735719,0.9842327400413037,91,0.17939331582720736,0.175,0.4,20,6.0
0.5,Gradual joint shift,6,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.15653011257333704,0.15250936017625427,0.9456960466609334,91,0.2463762238197194,0.175,0.4,20,6.0
0.5,Gradual joint shift,6,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.15114790339469408,0.14801374061620534,0.9178191370711456,91,0.19820080528685838,0.175,0.4,20,6.0
0.5,Gradual joint shift,6,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.15189069193990018,0.14735575392348,0.9137390241302301,91,0.1993704598411742,0.175,0.4,20,6.0
0.5,Gradual joint shift,6,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.15574965227681264,0.1506434062247238,0.9341254435636918,91,0.18582576166561549,0.175,0.4,20,6.0
0.5,Gradual joint shift,6,260,5,0.7,0.16,36,117,169,persistence,,,0.16126678409488418,1.0,91,0.10912983200332214,0.175,0.4,20,6.0
0.5,Gradual joint shift,7,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.20288225312716524,0.21186498619868366,0.9313039931975856,91,0.12755045581084143,0.175,0.4,20,6.0
0.5,Gradual joint shift,7,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.2007089643682822,0.21129015847495522,0.9287771983547278,91,0.08379668053886406,0.175,0.4,20,6.0
0.5,Gradual joint shift,7,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.19640098625416164,0.20551688262062762,0.9033993624346182,91,0.1088593857356428,0.175,0.4,20,6.0
0.5,Gradual joint shift,7,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1966957431537145,0.20497054442630977,0.9009978002362876,91,0.10898821084026572,0.175,0.4,20,6.0
0.5,Gradual joint shift,7,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.19900389850559197,0.21460841361880023,0.9433633945986567,91,0.10529108653317518,0.175,0.4,20,6.0
0.5,Gradual joint shift,7,260,5,0.7,0.16,36,117,169,persistence,,,0.22749283557912797,1.0,91,0.06020976590445443,0.175,0.4,20,6.0
0.5,Gradual joint shift,8,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1912899000310791,0.18897047986394463,1.0468072045789596,91,0.16917555539468387,0.175,0.4,20,6.0
0.5,Gradual joint shift,8,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.18964750518418136,0.17865506010234375,0.9896646512421923,91,0.23739480637334023,0.175,0.4,20,6.0
0.5,Gradual joint shift,8,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.18665189013457556,0.17439283139413372,0.9660539173194659,91,0.1866324464001528,0.175,0.4,20,6.0
0.5,Gradual joint shift,8,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.18814995583134822,0.1738771864101284,0.9631974876556877,91,0.17999184317482667,0.175,0.4,20,6.0
0.5,Gradual joint shift,8,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.19003592368123734,0.18145323865544152,1.0051652388005772,91,0.160580004121539,0.175,0.4,20,6.0
0.5,Gradual joint shift,8,260,5,0.7,0.16,36,117,169,persistence,,,0.18052080558611666,1.0,91,0.07075413580447398,0.175,0.4,20,6.0
0.5,Gradual joint shift,9,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.2073132018345055,0.18910206058049306,1.0065782170633146,91,0.0980347124787498,0.175,0.4,20,6.0
0.5,Gradual joint shift,9,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.2037553626221847,0.18244200964429733,0.9711271903726075,91,0.21060410858207607,0.175,0.4,20,6.0
0.5,Gradual joint shift,9,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.19792750402599915,0.1758589385971388,0.9360859227253447,91,0.12006114194653016,0.175,0.4,20,6.0
0.5,Gradual joint shift,9,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.19742000690796838,0.17512361742580396,0.9321718549920844,91,0.11964951173686285,0.175,0.4,20,6.0
0.5,Gradual joint shift,9,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1998537267652402,0.18093326772451987,0.9630962532852148,91,0.10671441566684096,0.175,0.4,20,6.0
0.5,Gradual joint shift,9,260,5,0.7,0.16,36,117,169,persistence,,,0.1878662357031698,1.0,91,0.038786854309212505,0.175,0.4,20,6.0
0.5,Gradual joint shift,10,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.17553496920346492,0.18188819152665286,0.9418137424551031,91,0.18581989947610905,0.175,0.4,20,6.0
0.5,Gradual joint shift,10,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.1781134412420575,0.17964432527220178,0.9301950438637566,91,0.2909434583526025,0.175,0.4,20,6.0
0.5,Gradual joint shift,10,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.17271000366976128,0.17680723485561609,0.9155046413670308,91,0.21207345014499213,0.175,0.4,20,6.0
0.5,Gradual joint shift,10,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.17326506146412496,0.1766837704352651,0.9148653448474775,91,0.2124932889144009,0.175,0.4,20,6.0
0.5,Gradual joint shift,10,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1747758824991929,0.17952802263051998,0.9295928309036937,91,0.17602765843581414,0.175,0.4,20,6.0
0.5,Gradual joint shift,10,260,5,0.7,0.16,36,117,169,persistence,,,0.19312543800062845,1.0,91,0.09618509079067128,0.175,0.4,20,6.0
0.5,Gradual joint shift,11,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.18213405501682134,0.17908359209113134,0.9702431475340624,91,0.2217491223104957,0.175,0.4,20,6.0
0.5,Gradual joint shift,11,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.19103640482578615,0.18172477425107825,0.9845526041523642,91,0.29210187423237305,0.175,0.4,20,6.0
0.5,Gradual joint shift,11,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.1794075374944931,0.17460529934143315,0.9459805514898918,91,0.2662061902966334,0.175,0.4,20,6.0
0.5,Gradual joint shift,11,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.17841271509394108,0.17430690228378126,0.9443638891421556,91,0.2683898321714986,0.175,0.4,20,6.0
0.5,Gradual joint shift,11,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1773880659771168,0.17810786440963208,0.9649568279679895,91,0.24595540456358556,0.175,0.4,20,6.0
0.5,Gradual joint shift,11,260,5,0.7,0.16,36,117,169,persistence,,,0.18457599267388203,1.0,91,0.12649618406166227,0.175,0.4,20,6.0
0.5,Gradual joint shift,12,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1781291824700809,0.22391533648569703,1.0223885877804064,91,0.2113935918594122,0.175,0.4,20,6.0
0.5,Gradual joint shift,12,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.171193781459637,0.2227001015828885,1.0168398731831674,91,0.1288508847053075,0.175,0.4,20,6.0
0.5,Gradual joint shift,12,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.16741281860666923,0.21078754857376103,0.9624476263678671,91,0.21397317577972214,0.175,0.4,20,6.0
0.5,Gradual joint shift,12,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1678896791545322,0.2117680548692669,0.9669245794096077,91,0.20947872795676417,0.175,0.4,20,6.0
0.5,Gradual joint shift,12,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.17039221672764718,0.2128404510335972,0.9718210979652308,91,0.2039860339592889,0.175,0.4,20,6.0
0.5,Gradual joint shift,12,260,5,0.7,0.16,36,117,169,persistence,,,0.21901196781921695,1.0,91,0.15047758748588516,0.175,0.4,20,6.0
0.5,Gradual joint shift,13,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.18888750310877753,0.18842764851388952,0.9153182645304562,91,0.17723265923596046,0.175,0.4,20,6.0
0.5,Gradual joint shift,13,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.19010038419457512,0.194442842814302,0.9445380592436572,91,0.24121314501115437,0.175,0.4,20,6.0
0.5,Gradual joint shift,13,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.1837532612930129,0.18739351367863147,0.9102947846422109,91,0.20511280499767356,0.175,0.4,20,6.0
0.5,Gradual joint shift,13,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.18370783615313954,0.1877250136655264,0.911905100299651,91,0.18987882051191887,0.175,0.4,20,6.0
0.5,Gradual joint shift,13,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.19084304130994503,0.191570409404487,0.9305847419657134,91,0.18376897262897865,0.175,0.4,20,6.0
0.5,Gradual joint shift,13,260,5,0.7,0.16,36,117,169,persistence,,,0.20586025190980967,1.0,91,0.11746335289764466,0.175,0.4,20,6.0
0.5,Gradual joint shift,14,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1653552391759372,0.16703989805421196,0.9670440428662045,91,0.18164634633152524,0.175,0.4,20,6.0
0.5,Gradual joint shift,14,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.1584070217249701,0.16127059886651132,0.9336438404237435,91,0.20027100009049711,0.175,0.4,20,6.0
0.5,Gradual joint shift,14,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.15204047313750746,0.15694920427506856,0.9086259917228738,91,0.18596663767739796,0.175,0.4,20,6.0
0.5,Gradual joint shift,14,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.15250288715985746,0.1566965191784878,0.9071631219521428,91,0.18258335087562103,0.175,0.4,20,6.0
0.5,Gradual joint shift,14,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.15659352440872173,0.15988072830953737,0.92559746313225,91,0.1770612692470541,0.175,0.4,20,6.0
0.5,Gradual joint shift,14,260,5,0.7,0.16,36,117,169,persistence,,,0.1727324616561676,1.0,91,0.09883013221815978,0.175,0.4,20,6.0
0.5,Gradual joint shift,15,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.18040877689367013,0.24878790571506645,1.0078607181865233,91,0.13938121598024247,0.175,0.4,20,6.0
0.5,Gradual joint shift,15,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.18075034896222325,0.24387278552640226,0.987949153156535,91,0.1474129139551612,0.175,0.4,20,6.0
0.5,Gradual joint shift,15,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.17302950354467223,0.23791310187797216,0.9638059737491306,91,0.15211024915555807,0.175,0.4,20,6.0
0.5,Gradual joint shift,15,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.17341403420494444,0.2388273042922275,0.9675094845735455,91,0.14850059355286108,0.175,0.4,20,6.0
0.5,Gradual joint shift,15,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1776407647345422,0.24764860204419092,1.003245303250412,91,0.1350591983406425,0.175,0.4,20,6.0
0.5,Gradual joint shift,15,260,5,0.7,0.16,36,117,169,persistence,,,0.24684750702727917,1.0,91,0.09596276872937251,0.175,0.4,20,6.0
0.5,Gradual joint shift,16,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.19253129247060669,0.19402957357020476,0.9891289154975816,91,0.17522373759134702,0.175,0.4,20,6.0
0.5,Gradual joint shift,16,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.19072342116953298,0.18996211208783279,0.9683937064732158,91,0.18734665134376866,0.175,0.4,20,6.0
0.5,Gradual joint shift,16,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.1880118744432188,0.18629447566021537,0.9496967358241718,91,0.18113638832823742,0.175,0.4,20,6.0
0.5,Gradual joint shift,16,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.18769863877630533,0.18628098856120318,0.9496279809463782,91,0.17834488923567052,0.175,0.4,20,6.0
0.5,Gradual joint shift,16,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1913839815532632,0.19061998974749023,0.9717474520082571,91,0.16917215201268843,0.175,0.4,20,6.0
0.5,Gradual joint shift,16,260,5,0.7,0.16,36,117,169,persistence,,,0.19616206798746563,1.0,91,0.1212640569717089,0.175,0.4,20,6.0
0.5,Gradual joint shift,17,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.17575195431345741,0.23254804982317936,0.9886037091305598,91,0.06409227549809522,0.175,0.4,20,6.0
0.5,Gradual joint shift,17,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.1701634438899604,0.22388451321644576,0.9517734522003573,91,0.15626701739524176,0.175,0.4,20,6.0
0.5,Gradual joint shift,17,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.165644493219584,0.22151187265545147,0.9416869291750467,91,0.1062901521194897,0.175,0.4,20,6.0
0.5,Gradual joint shift,17,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.16715982162983462,0.221679652580057,0.942400191900358,91,0.09973598784978153,0.175,0.4,20,6.0
0.5,Gradual joint shift,17,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1728523600932525,0.23888980815383817,1.0155636677836897,91,0.08105772903673578,0.175,0.4,20,6.0
0.5,Gradual joint shift,17,260,5,0.7,0.16,36,117,169,persistence,,,0.2352287854834135,1.0,91,0.03670873792128653,0.175,0.4,20,6.0
0.5,Gradual joint shift,18,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1976869956803984,0.2395855170860001,0.9496461072127151,91,0.1448653395306831,0.175,0.4,20,6.0
0.5,Gradual joint shift,18,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.19787561146508195,0.2383085060173847,0.9445844131465297,91,0.1309336648458332,0.175,0.4,20,6.0
0.5,Gradual joint shift,18,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.19513813551123338,0.22859637607521832,0.906088403435677,91,0.15134685453872057,0.175,0.4,20,6.0
0.5,Gradual joint shift,18,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.19580074163063196,0.2278510499481295,0.9031341511761809,91,0.15303617954528434,0.175,0.4,20,6.0
0.5,Gradual joint shift,18,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.20042180710266896,0.23562969143102336,0.9339663846662459,91,0.15348356101821967,0.175,0.4,20,6.0
0.5,Gradual joint shift,18,260,5,0.7,0.16,36,117,169,persistence,,,0.2522892636175829,1.0,91,0.10054136367507335,0.175,0.4,20,6.0
0.5,Gradual joint shift,19,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.13762051945186216,0.18897604841977647,0.9540248844268554,91,0.23544350552869095,0.175,0.4,20,6.0
0.5,Gradual joint shift,19,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.13917473115489606,0.18200144605345175,0.9188143682154271,91,0.2670191298048976,0.175,0.4,20,6.0
0.5,Gradual joint shift,19,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.134059875620614,0.17751446027913112,0.89616231193334,91,0.24902743277180506,0.175,0.4,20,6.0
0.5,Gradual joint shift,19,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1343359188177295,0.17753711455740484,0.8962766795761846,91,0.2467767622536838,0.175,0.4,20,6.0
0.5,Gradual joint shift,19,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.13571357763603922,0.18155181368029713,0.9165444484217792,91,0.22992733471709742,0.175,0.4,20,6.0
0.5,Gradual joint shift,19,260,5,0.7,0.16,36,117,169,persistence,,,0.19808293421330056,1.0,91,0.129620246765611,0.175,0.4,20,6.0
0.5,Gradual joint shift,20,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.22173076879830725,0.2280003890420477,0.9799557415354696,91,0.10321667832121073,0.175,0.4,20,6.0
0.5,Gradual joint shift,20,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.22202510897011127,0.22382602620516878,0.9620141457055722,91,0.13790868526549127,0.175,0.4,20,6.0
0.5,Gradual joint shift,20,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.21463848330746968,0.2145919320976939,0.9223256014161585,91,0.1278848278661912,0.175,0.4,20,6.0
0.5,Gradual joint shift,20,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.2150696937143929,0.21640057608853103,0.9300992331659167,91,0.12649175769590515,0.175,0.4,20,6.0
0.5,Gradual joint shift,20,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.22091594823019764,0.22441310963523148,0.964537456215995,91,0.11564783461713098,0.175,0.4,20,6.0
0.5,Gradual joint shift,20,260,5,0.7,0.16,36,117,169,persistence,,,0.23266396570604225,1.0,91,0.07168403852232638,0.175,0.4,20,6.0
0.5,Gradual joint shift,21,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1610159393070599,0.15919953755706215,0.9177211353200934,91,0.21216848384169867,0.175,0.4,20,6.0
0.5,Gradual joint shift,21,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.16327215182139868,0.16102219490615838,0.9282280199340801,91,0.26126841806532397,0.175,0.4,20,6.0
0.5,Gradual joint shift,21,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.16013448558018087,0.15807037664348048,0.911211977997951,91,0.213072885968645,0.175,0.4,20,6.0
0.5,Gradual joint shift,21,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1606969081981468,0.1575689589616747,0.9083215072636912,91,0.20819982967269196,0.175,0.4,20,6.0
0.5,Gradual joint shift,21,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.16241908115337114,0.1609805649722527,0.9279880401527725,91,0.2035719976288947,0.175,0.4,20,6.0
0.5,Gradual joint shift,21,260,5,0.7,0.16,36,117,169,persistence,,,0.17347267206778963,1.0,91,0.12185122042796688,0.175,0.4,20,6.0
0.5,Gradual joint shift,22,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.21617286023312277,0.22407296468657692,0.9791774017133327,91,0.18767636984024466,0.175,0.4,20,6.0
0.5,Gradual joint shift,22,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.21481381439097547,0.22324419651303046,0.975555764145717,91,0.18513326854702877,0.175,0.4,20,6.0
0.5,Gradual joint shift,22,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.2115445765321027,0.21531806771704443,0.9409193401980325,91,0.20055005068995135,0.175,0.4,20,6.0
0.5,Gradual joint shift,22,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.21162373250645883,0.21717233635095287,0.9490223165904261,91,0.20393743305642253,0.175,0.4,20,6.0
0.5,Gradual joint shift,22,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.21640658223237969,0.22202513871131446,0.9702285982714568,91,0.19570624581204046,0.175,0.4,20,6.0
0.5,Gradual joint shift,22,260,5,0.7,0.16,36,117,169,persistence,,,0.22883796571949205,1.0,91,0.12109086006795414,0.175,0.4,20,6.0
0.5,Gradual joint shift,23,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1930978095494225,0.2032930206701081,0.9848963217454909,91,0.1352263324929144,0.175,0.4,20,6.0
